invoice_id,approver,approval_status,approval_date
INV0000437,EMP0109,Approved,2025-10-17 07:53:42.838248
INV0000438,EMP0080,Approved,2025-09-07 07:53:42.838248
INV0000439,EMP0060,Approved,2025-11-03 07:53:42.838248
INV0000440,EMP0114,Approved,2026-05-20 07:53:42.838248
INV0000441,EMP0060,Approved,2025-03-19 07:53:42.838248
INV0000442,EMP0069,Approved,2025-12-29 07:53:42.838248
INV0000443,EMP0078,Approved,2025-12-31 07:53:42.838248
INV0000444,EMP0070,Approved,2024-09-26 07:53:42.838248
INV0000445,EMP0078,Approved,2024-09-10 07:53:42.838248
INV0000446,EMP0054,Approved,2025-12-08 07:53:42.838248
INV0000447,EMP0028,Approved,2026-02-15 07:53:42.838248
INV0000448,EMP0026,Approved,2024-12-09 07:53:42.838248
INV0000449,EMP0019,Approved,2025-06-09 07:53:42.838248
INV0000450,EMP0095,Approved,2025-10-04 07:53:42.838248
INV0000451,EMP0092,Approved,2026-06-05 07:53:42.838248
INV0000452,EMP0103,Approved,2026-02-26 07:53:42.838248
INV0000453,EMP0094,Approved,2024-10-10 07:53:42.838248
INV0000454,EMP0061,Approved,2025-10-08 07:53:42.838248
INV0000455,EMP0114,Approved,2025-10-16 07:53:42.838248
INV0000456,EMP0009,Approved,2025-12-16 07:53:42.838248
INV0000457,EMP0098,Approved,2025-10-19 07:53:42.838248
INV0000458,EMP0115,Approved,2026-02-01 07:53:42.838248
INV0000459,EMP0013,Approved,2026-05-28 07:53:42.838248
INV0000460,EMP0037,Approved,2024-07-31 07:53:42.838248
INV0000461,EMP0042,Approved,2025-03-26 07:53:42.838248
INV0000462,EMP0084,Approved,2025-02-17 07:53:42.838248
INV0000463,EMP0013,Approved,2024-08-24 07:53:42.838248
INV0000464,EMP0047,Approved,2025-06-26 07:53:42.838248
INV0000465,EMP0037,Approved,2026-01-14 07:53:42.838248
INV0000466,EMP0066,Approved,2024-09-17 07:53:42.838248
INV0000467,EMP0077,Approved,2024-08-10 07:53:42.838248
INV0000468,EMP0086,Approved,2025-08-31 07:53:42.838248
INV0000469,EMP0090,Approved,2024-11-24 07:53:42.838248
INV0000470,EMP0116,Approved,2025-07-27 07:53:42.838248
INV0000471,EMP0095,Approved,2025-10-11 07:53:42.838248
INV0000472,EMP0065,Approved,2025-07-28 07:53:42.838248
INV0000473,EMP0063,Approved,2026-06-08 07:53:42.838248
INV0000474,EMP0034,Approved,2024-11-22 07:53:42.838248
INV0000475,EMP0054,Approved,2024-11-07 07:53:42.838248
INV0000476,EMP0029,Approved,2026-01-10 07:53:42.838248
INV0000477,EMP0039,Approved,2026-01-01 07:53:42.838248
INV0000478,EMP0089,Approved,2025-02-22 07:53:42.838248
INV0000479,EMP0034,Approved,2024-08-01 07:53:42.838248
INV0000480,EMP0019,Approved,2025-10-26 07:53:42.838248
INV0000481,EMP0036,Approved,2025-09-16 07:53:42.838248
INV0000482,EMP0053,Approved,2025-08-01 07:53:42.838248
INV0000483,EMP0090,Approved,2025-03-19 07:53:42.838248
INV0000484,EMP0107,Approved,2025-06-28 07:53:42.838248
INV0000485,EMP0015,Approved,2025-04-17 07:53:42.838248
INV0000486,EMP0108,Approved,2024-11-01 07:53:42.838248
INV0000487,EMP0114,Approved,2026-05-16 07:53:42.838248
INV0000488,EMP0071,Approved,2026-03-30 07:53:42.838248
INV0000489,EMP0053,Approved,2025-03-12 07:53:42.838248
INV0000490,EMP0057,Approved,2024-09-15 07:53:42.838248
INV0000491,EMP0117,Approved,2026-03-09 07:53:42.838248
INV0000492,EMP0027,Approved,2025-10-09 07:53:42.838248
INV0000493,EMP0070,Approved,2025-03-16 07:53:42.838248
INV0000494,EMP0036,Approved,2025-08-24 07:53:42.838248
INV0000495,EMP0014,Approved,2025-03-05 07:53:42.838248
INV0000496,EMP0118,Approved,2025-02-16 07:53:42.838248
INV0000497,EMP0106,Approved,2024-11-29 07:53:42.838248
INV0000498,EMP0114,Approved,2025-05-01 07:53:42.838248
INV0000499,EMP0078,Approved,2026-02-18 07:53:42.838248
INV0000500,EMP0103,Approved,2026-02-20 07:53:42.838248
INV0000501,EMP0010,Approved,2025-03-08 07:53:42.838248
INV0000502,EMP0069,Approved,2024-12-02 07:53:42.838248
INV0000503,EMP0088,Approved,2025-02-20 07:53:42.838248
INV0000504,EMP0108,Approved,2025-05-12 07:53:42.838248
INV0000505,EMP0022,Approved,2024-09-09 07:53:42.838248
INV0000506,EMP0028,Approved,2026-04-11 07:53:42.838248
INV0000507,EMP0095,Approved,2026-01-29 07:53:42.838248
INV0000508,EMP0040,Approved,2024-08-26 07:53:42.838248
INV0000509,EMP0003,Approved,2026-04-28 07:53:42.838248
INV0000510,EMP0047,Approved,2025-12-28 07:53:42.838248
INV0000511,EMP0094,Approved,2026-06-22 07:53:42.838248
INV0000512,EMP0018,Approved,2025-08-31 07:53:42.838248
INV0000513,EMP0081,Approved,2025-05-12 07:53:42.838248
INV0000514,EMP0046,Approved,2025-01-13 07:53:42.838248
INV0000515,EMP0100,Approved,2025-11-05 07:53:42.838248
INV0000516,EMP0035,Approved,2025-02-24 07:53:42.838248
INV0000517,EMP0010,Approved,2026-07-03 07:53:42.838248
INV0000518,EMP0004,Approved,2025-10-26 07:53:42.838248
INV0000519,EMP0009,Approved,2026-02-04 07:53:42.838248
INV0000520,EMP0103,Approved,2025-09-08 07:53:42.838248
INV0000521,EMP0024,Approved,2024-11-23 07:53:42.838248
INV0000522,EMP0006,Approved,2025-03-14 07:53:42.838248
INV0000523,EMP0008,Approved,2025-02-02 07:53:42.838248
INV0000524,EMP0073,Approved,2026-05-02 07:53:42.838248
INV0000525,EMP0086,Approved,2025-10-12 07:53:42.838248
INV0000526,EMP0044,Approved,2024-10-11 07:53:42.838248
INV0000527,EMP0044,Approved,2025-01-20 07:53:42.838248
INV0000528,EMP0005,Approved,2025-04-09 07:53:42.838248
INV0000529,EMP0111,Approved,2026-05-29 07:53:42.838248
INV0000530,EMP0038,Approved,2024-09-21 07:53:42.838248
INV0000531,EMP0002,Approved,2026-03-02 07:53:42.838248
INV0000532,EMP0104,Approved,2025-11-11 07:53:42.838248
INV0000533,EMP0033,Approved,2025-06-14 07:53:42.838248
INV0000534,EMP0107,Approved,2024-07-24 07:53:42.838248
INV0000535,EMP0100,Approved,2025-01-19 07:53:42.838248
INV0000536,EMP0115,Approved,2025-11-11 07:53:42.838248
INV0000537,EMP0089,Approved,2026-06-21 07:53:42.838248
INV0000538,EMP0093,Approved,2025-08-19 07:53:42.838248
INV0000539,EMP0107,Approved,2026-01-25 07:53:42.838248
INV0000540,EMP0089,Approved,2025-04-24 07:53:42.838248
INV0000541,EMP0009,Approved,2025-10-29 07:53:42.838248
INV0000542,EMP0035,Approved,2026-05-04 07:53:42.838248
INV0000543,EMP0077,Approved,2025-05-20 07:53:42.838248
INV0000544,EMP0001,Approved,2025-07-12 07:53:42.838248
INV0000545,EMP0048,Approved,2025-11-30 07:53:42.838248
INV0000546,EMP0093,Approved,2024-10-17 07:53:42.838248
INV0000547,EMP0120,Approved,2025-06-01 07:53:42.838248
INV0000548,EMP0110,Approved,2025-07-23 07:53:42.838248
INV0000549,EMP0021,Approved,2025-09-05 07:53:42.838248
INV0000550,EMP0090,Approved,2026-02-05 07:53:42.838248
INV0000551,EMP0095,Approved,2024-12-05 07:53:42.838248
INV0000552,EMP0040,Approved,2025-04-02 07:53:42.838248
INV0000553,EMP0008,Approved,2025-05-07 07:53:42.838248
INV0000554,EMP0097,Approved,2025-01-25 07:53:42.838248
INV0000555,EMP0073,Approved,2025-03-01 07:53:42.838248
INV0000556,EMP0031,Approved,2026-02-12 07:53:42.838248
INV0000557,EMP0096,Approved,2025-12-02 07:53:42.838248
INV0000558,EMP0092,Approved,2026-05-10 07:53:42.838248
INV0000559,EMP0110,Approved,2025-03-29 07:53:42.838248
INV0000560,EMP0069,Approved,2026-04-27 07:53:42.838248
INV0000561,EMP0085,Approved,2025-10-23 07:53:42.838248
INV0000562,EMP0102,Approved,2025-07-04 07:53:42.838248
INV0000563,EMP0111,Approved,2024-11-29 07:53:42.838248
INV0000564,EMP0064,Approved,2025-11-21 07:53:42.838248
INV0000565,EMP0089,Approved,2026-01-15 07:53:42.838248
INV0000566,EMP0047,Approved,2025-12-27 07:53:42.838248
INV0000567,EMP0032,Approved,2024-09-23 07:53:42.838248
INV0000568,EMP0105,Approved,2024-07-15 07:53:42.838248
INV0000569,EMP0017,Approved,2024-11-26 07:53:42.838248
INV0000570,EMP0102,Approved,2024-09-16 07:53:42.838248
INV0000571,EMP0028,Approved,2024-07-18 07:53:42.838248
INV0000572,EMP0103,Approved,2025-12-08 07:53:42.838248
INV0000573,EMP0105,Approved,2025-07-26 07:53:42.838248
INV0000574,EMP0012,Approved,2026-04-02 07:53:42.838248
INV0000575,EMP0016,Approved,2026-05-15 07:53:42.838248
INV0000576,EMP0047,Approved,2024-07-25 07:53:42.838248
INV0000577,EMP0070,Approved,2026-01-04 07:53:42.838248
INV0000578,EMP0053,Approved,2025-09-03 07:53:42.838248
INV0000579,EMP0002,Approved,2024-07-26 07:53:42.838248
INV0000580,EMP0042,Approved,2025-04-16 07:53:42.838248
INV0000581,EMP0053,Approved,2025-04-28 07:53:42.838248
INV0000582,EMP0111,Approved,2025-12-05 07:53:42.838248
INV0000583,EMP0082,Approved,2025-01-08 07:53:42.838248
INV0000584,EMP0111,Approved,2024-10-15 07:53:42.838248
INV0000585,EMP0075,Approved,2024-12-08 07:53:42.838248
INV0000586,EMP0038,Approved,2025-01-21 07:53:42.838248
INV0000587,EMP0076,Approved,2025-03-24 07:53:42.838248
INV0000588,EMP0088,Approved,2025-04-08 07:53:42.838248
INV0000589,EMP0051,Approved,2024-09-27 07:53:42.838248
INV0000590,EMP0005,Approved,2025-08-28 07:53:42.838248
INV0000591,EMP0020,Approved,2026-02-07 07:53:42.838248
INV0000592,EMP0088,Approved,2026-06-22 07:53:42.838248
INV0000593,EMP0097,Approved,2025-05-12 07:53:42.838248
INV0000594,EMP0119,Approved,2026-05-09 07:53:42.838248
INV0000595,EMP0061,Approved,2024-10-12 07:53:42.838248
INV0000596,EMP0109,Approved,2025-08-01 07:53:42.838248
INV0000597,EMP0035,Approved,2026-01-25 07:53:42.838248
INV0000598,EMP0026,Approved,2024-09-04 07:53:42.838248
INV0000599,EMP0098,Approved,2026-06-28 07:53:42.838248
INV0000600,EMP0039,Approved,2024-10-01 07:53:42.838248
INV0000601,EMP0006,Approved,2025-09-26 07:53:42.838248
INV0000602,EMP0088,Approved,2026-02-08 07:53:42.838248
INV0000603,EMP0044,Approved,2025-12-31 07:53:42.838248
INV0000604,EMP0012,Approved,2025-03-01 07:53:42.838248
INV0000605,EMP0008,Approved,2026-06-17 07:53:42.838248
INV0000606,EMP0061,Approved,2025-04-12 07:53:42.838248
INV0000607,EMP0060,Approved,2024-09-23 07:53:42.838248
INV0000608,EMP0096,Approved,2026-01-16 07:53:42.838248
INV0000609,EMP0081,Approved,2025-01-08 07:53:42.838248
INV0000610,EMP0069,Approved,2024-07-25 07:53:42.838248
INV0000611,EMP0102,Approved,2026-03-02 07:53:42.838248
INV0000612,EMP0013,Approved,2026-07-08 07:53:42.838248
INV0000613,EMP0088,Approved,2024-09-25 07:53:42.838248
INV0000614,EMP0065,Approved,2024-12-22 07:53:42.838248
INV0000615,EMP0092,Approved,2026-02-09 07:53:42.838248
INV0000616,EMP0041,Approved,2026-06-02 07:53:42.838248
INV0000617,EMP0045,Approved,2025-06-13 07:53:42.838248
INV0000618,EMP0080,Approved,2024-11-29 07:53:42.838248
INV0000619,EMP0095,Approved,2025-12-03 07:53:42.838248
INV0000620,EMP0063,Approved,2024-09-01 07:53:42.838248
INV0000621,EMP0023,Approved,2025-09-29 07:53:42.838248
INV0000622,EMP0114,Approved,2024-09-24 07:53:42.838248
INV0000623,EMP0008,Approved,2026-03-20 07:53:42.838248
INV0000624,EMP0048,Approved,2025-06-08 07:53:42.838248
INV0000625,EMP0064,Approved,2026-04-19 07:53:42.838248
INV0000626,EMP0051,Approved,2025-10-13 07:53:42.838248
INV0000627,EMP0007,Approved,2025-02-27 07:53:42.838248
INV0000628,EMP0006,Approved,2026-01-26 07:53:42.838248
INV0000629,EMP0103,Approved,2025-09-24 07:53:42.838248
INV0000630,EMP0014,Approved,2026-06-05 07:53:42.838248
INV0000631,EMP0021,Approved,2024-10-04 07:53:42.838248
INV0000632,EMP0089,Approved,2025-03-18 07:53:42.838248
INV0000633,EMP0108,Approved,2024-10-01 07:53:42.838248
INV0000634,EMP0095,Approved,2024-12-13 07:53:42.838248
INV0000635,EMP0107,Approved,2026-07-07 07:53:42.838248
INV0000636,EMP0113,Approved,2025-08-11 07:53:42.838248
INV0000637,EMP0093,Approved,2025-07-13 07:53:42.838248
INV0000638,EMP0007,Approved,2024-10-10 07:53:42.838248
INV0000639,EMP0003,Approved,2025-05-20 07:53:42.838248
INV0000640,EMP0070,Approved,2025-07-12 07:53:42.838248
INV0000641,EMP0005,Approved,2024-10-21 07:53:42.838248
INV0000642,EMP0112,Approved,2024-10-06 07:53:42.838248
INV0000643,EMP0073,Approved,2025-09-23 07:53:42.838248
INV0000644,EMP0095,Approved,2026-01-30 07:53:42.838248
INV0000645,EMP0112,Approved,2025-08-30 07:53:42.838248
INV0000646,EMP0109,Approved,2024-08-04 07:53:42.838248
INV0000647,EMP0061,Approved,2025-07-06 07:53:42.838248
INV0000648,EMP0042,Approved,2026-03-12 07:53:42.838248
INV0000649,EMP0097,Approved,2025-08-07 07:53:42.838248
INV0000650,EMP0106,Approved,2025-05-03 07:53:42.838248
INV0000651,EMP0117,Approved,2025-08-10 07:53:42.838248
INV0000652,EMP0005,Approved,2026-02-01 07:53:42.838248
INV0000653,EMP0008,Approved,2026-02-14 07:53:42.838248
INV0000654,EMP0068,Approved,2024-12-29 07:53:42.838248
INV0000655,EMP0075,Approved,2024-12-29 07:53:42.838248
INV0000656,EMP0039,Approved,2025-04-10 07:53:42.838248
INV0000657,EMP0006,Approved,2025-04-09 07:53:42.838248
INV0000658,EMP0025,Approved,2024-12-05 07:53:42.838248
INV0000659,EMP0003,Approved,2024-12-27 07:53:42.838248
INV0000660,EMP0071,Approved,2025-04-17 07:53:42.838248
INV0000661,EMP0094,Approved,2025-05-11 07:53:42.838248
INV0000662,EMP0079,Approved,2024-09-25 07:53:42.838248
INV0000663,EMP0117,Approved,2025-03-23 07:53:42.838248
INV0000664,EMP0043,Approved,2026-04-10 07:53:42.838248
INV0000665,EMP0009,Approved,2026-03-09 07:53:42.838248
INV0000666,EMP0086,Approved,2025-10-20 07:53:42.838248
INV0000667,EMP0045,Approved,2024-11-24 07:53:42.838248
INV0000668,EMP0032,Approved,2024-07-15 07:53:42.838248
INV0000669,EMP0060,Approved,2025-06-14 07:53:42.838248
INV0000670,EMP0119,Approved,2025-06-11 07:53:42.838248
INV0000671,EMP0064,Approved,2025-06-16 07:53:42.838248
INV0000672,EMP0078,Approved,2026-05-06 07:53:42.838248
INV0000673,EMP0103,Approved,2025-05-12 07:53:42.838248
INV0000674,EMP0109,Approved,2026-03-18 07:53:42.838248
INV0000675,EMP0082,Approved,2025-11-11 07:53:42.838248
INV0000676,EMP0021,Approved,2025-01-06 07:53:42.838248
INV0000677,EMP0095,Approved,2025-05-31 07:53:42.838248
INV0000678,EMP0095,Approved,2026-06-20 07:53:42.838248
INV0000679,EMP0114,Approved,2026-02-18 07:53:42.838248
INV0000680,EMP0096,Approved,2025-06-07 07:53:42.838248
INV0000681,EMP0050,Approved,2025-04-22 07:53:42.838248
INV0000682,EMP0075,Approved,2025-07-17 07:53:42.838248
INV0000683,EMP0115,Approved,2026-02-06 07:53:42.838248
INV0000684,EMP0066,Approved,2026-03-07 07:53:42.838248
INV0000685,EMP0048,Approved,2025-01-09 07:53:42.838248
INV0000686,EMP0053,Approved,2024-08-05 07:53:42.838248
INV0000687,EMP0102,Approved,2026-07-04 07:53:42.838248
INV0000688,EMP0098,Approved,2025-09-30 07:53:42.838248
INV0000689,EMP0020,Approved,2026-06-18 07:53:42.838248
INV0000690,EMP0048,Approved,2025-08-31 07:53:42.838248
INV0000691,EMP0012,Approved,2024-11-28 07:53:42.838248
INV0000692,EMP0109,Approved,2025-03-13 07:53:42.838248
INV0000693,EMP0081,Approved,2026-05-14 07:53:42.838248
INV0000694,EMP0073,Approved,2025-09-15 07:53:42.838248
INV0000695,EMP0055,Approved,2024-09-22 07:53:42.838248
INV0000696,EMP0015,Approved,2026-03-13 07:53:42.838248
INV0000697,EMP0081,Approved,2026-02-25 07:53:42.838248
INV0000698,EMP0086,Approved,2026-01-07 07:53:42.838248
INV0000699,EMP0060,Approved,2026-06-17 07:53:42.838248
INV0000700,EMP0050,Approved,2026-01-16 07:53:42.838248
INV0000701,EMP0054,Approved,2025-07-12 07:53:42.838248
INV0000702,EMP0045,Approved,2026-03-09 07:53:42.838248
INV0000703,EMP0024,Approved,2024-10-28 07:53:42.838248
INV0000704,EMP0040,Approved,2026-05-13 07:53:42.838248
INV0000705,EMP0025,Approved,2024-12-26 07:53:42.838248
INV0000706,EMP0008,Approved,2026-02-05 07:53:42.838248
INV0000707,EMP0063,Approved,2025-06-13 07:53:42.838248
INV0000708,EMP0033,Approved,2024-10-25 07:53:42.838248
INV0000709,EMP0087,Approved,2024-10-17 07:53:42.838248
INV0000710,EMP0057,Approved,2025-02-21 07:53:42.838248
INV0000711,EMP0101,Approved,2025-12-22 07:53:42.838248
INV0000712,EMP0087,Approved,2025-10-08 07:53:42.838248
INV0000713,EMP0081,Approved,2025-08-13 07:53:42.838248
INV0000714,EMP0094,Approved,2026-06-04 07:53:42.838248
INV0000715,EMP0060,Approved,2024-12-10 07:53:42.838248
INV0000716,EMP0057,Approved,2024-08-03 07:53:42.838248
INV0000717,EMP0024,Approved,2024-10-24 07:53:42.838248
INV0000718,EMP0088,Approved,2025-09-07 07:53:42.838248
INV0000719,EMP0104,Approved,2024-11-04 07:53:42.838248
INV0000720,EMP0036,Approved,2025-06-30 07:53:42.838248
INV0000721,EMP0070,Approved,2025-06-25 07:53:42.838248
INV0000722,EMP0067,Approved,2025-02-05 07:53:42.838248
INV0000723,EMP0064,Approved,2025-11-15 07:53:42.838248
INV0000724,EMP0007,Approved,2025-11-08 07:53:42.838248
INV0000725,EMP0085,Approved,2025-09-30 07:53:42.838248
INV0000726,EMP0009,Approved,2025-05-31 07:53:42.838248
INV0000727,EMP0027,Approved,2025-05-12 07:53:42.838248
INV0000728,EMP0115,Approved,2026-07-06 07:53:42.838248
INV0000729,EMP0086,Approved,2024-08-01 07:53:42.838248
INV0000730,EMP0068,Approved,2026-05-03 07:53:42.838248
INV0000731,EMP0024,Approved,2026-06-02 07:53:42.838248
INV0000732,EMP0016,Approved,2025-03-15 07:53:42.838248
INV0000733,EMP0033,Approved,2025-01-03 07:53:42.838248
INV0000734,EMP0054,Approved,2024-12-19 07:53:42.838248
INV0000735,EMP0081,Approved,2026-02-02 07:53:42.838248
INV0000736,EMP0060,Approved,2025-10-25 07:53:42.838248
INV0000737,EMP0041,Approved,2025-08-27 07:53:42.838248
INV0000738,EMP0118,Approved,2025-01-15 07:53:42.838248
INV0000739,EMP0015,Approved,2025-08-18 07:53:42.838248
INV0000740,EMP0022,Approved,2026-03-29 07:53:42.838248
INV0000741,EMP0072,Approved,2025-10-12 07:53:42.838248
INV0000742,EMP0050,Approved,2025-08-11 07:53:42.838248
INV0000743,EMP0103,Approved,2026-06-30 07:53:42.838248
INV0000744,EMP0113,Approved,2025-02-04 07:53:42.838248
INV0000745,EMP0094,Approved,2026-06-29 07:53:42.838248
INV0000746,EMP0029,Approved,2026-02-20 07:53:42.838248
INV0000747,EMP0069,Approved,2026-01-09 07:53:42.838248
INV0000748,EMP0066,Approved,2025-07-18 07:53:42.838248
INV0000749,EMP0043,Approved,2025-01-26 07:53:42.838248
INV0000750,EMP0016,Approved,2024-11-02 07:53:42.838248
INV0000751,EMP0115,Approved,2026-05-26 07:53:42.838248
INV0000752,EMP0014,Approved,2025-12-31 07:53:42.838248
INV0000753,EMP0083,Approved,2026-03-12 07:53:42.838248
INV0000754,EMP0046,Approved,2026-03-26 07:53:42.838248
INV0000755,EMP0008,Approved,2026-03-02 07:53:42.838248
INV0000756,EMP0092,Approved,2025-06-30 07:53:42.838248
INV0000757,EMP0047,Approved,2025-10-20 07:53:42.838248
INV0000758,EMP0095,Approved,2026-05-29 07:53:42.838248
INV0000759,EMP0061,Approved,2026-03-30 07:53:42.838248
INV0000760,EMP0043,Approved,2026-05-28 07:53:42.838248
INV0000761,EMP0090,Approved,2025-05-25 07:53:42.838248
INV0000762,EMP0097,Approved,2025-03-10 07:53:42.838248
INV0000763,EMP0031,Approved,2024-11-05 07:53:42.838248
INV0000764,EMP0049,Approved,2025-07-26 07:53:42.838248
INV0000765,EMP0073,Approved,2025-12-14 07:53:42.838248
INV0000766,EMP0055,Approved,2025-09-10 07:53:42.838248
INV0000767,EMP0001,Approved,2026-02-17 07:53:42.838248
INV0000768,EMP0016,Approved,2025-09-15 07:53:42.838248
INV0000769,EMP0100,Approved,2025-11-19 07:53:42.838248
INV0000770,EMP0032,Approved,2026-06-19 07:53:42.838248
INV0000771,EMP0102,Approved,2026-01-28 07:53:42.838248
INV0000772,EMP0103,Approved,2025-11-22 07:53:42.838248
INV0000773,EMP0049,Approved,2024-11-29 07:53:42.838248
INV0000774,EMP0072,Approved,2025-05-27 07:53:42.838248
INV0000775,EMP0080,Approved,2026-04-04 07:53:42.838248
INV0000776,EMP0011,Approved,2025-07-11 07:53:42.838248
INV0000777,EMP0105,Approved,2025-11-17 07:53:42.838248
INV0000778,EMP0002,Approved,2025-01-24 07:53:42.838248
INV0000779,EMP0103,Approved,2026-02-04 07:53:42.838248
INV0000780,EMP0064,Approved,2026-05-08 07:53:42.838248
INV0000781,EMP0099,Approved,2025-08-31 07:53:42.838248
INV0000782,EMP0062,Approved,2025-09-07 07:53:42.838248
INV0000783,EMP0099,Approved,2025-11-21 07:53:42.838248
INV0000784,EMP0054,Approved,2024-10-01 07:53:42.838248
INV0000785,EMP0076,Approved,2025-02-19 07:53:42.838248
INV0000786,EMP0043,Approved,2024-08-11 07:53:42.838248
INV0000787,EMP0083,Approved,2025-02-24 07:53:42.838248
INV0000788,EMP0014,Approved,2025-04-30 07:53:42.838248
INV0000789,EMP0041,Approved,2025-10-20 07:53:42.838248
INV0000790,EMP0079,Approved,2026-01-22 07:53:42.838248
INV0000791,EMP0020,Approved,2024-11-01 07:53:42.838248
INV0000792,EMP0108,Approved,2025-04-09 07:53:42.838248
INV0000793,EMP0120,Approved,2025-07-19 07:53:42.838248
INV0000794,EMP0068,Approved,2024-08-20 07:53:42.838248
INV0000795,EMP0059,Approved,2026-01-19 07:53:42.838248
INV0000796,EMP0022,Approved,2025-09-17 07:53:42.838248
INV0000797,EMP0011,Approved,2026-05-09 07:53:42.838248
INV0000798,EMP0090,Approved,2025-05-09 07:53:42.838248
INV0000799,EMP0118,Approved,2025-10-12 07:53:42.838248
INV0000800,EMP0004,Approved,2025-06-30 07:53:42.838248
INV0000801,EMP0113,Approved,2025-10-01 07:53:42.838248
INV0000802,EMP0113,Approved,2025-03-08 07:53:42.838248
INV0000803,EMP0003,Approved,2026-03-03 07:53:42.838248
