payment_id,invoice_id,payment_amount,payment_date
ffd9af2d-0ec,INV0000403,33128,2025-07-03 07:53:42.838248
2ded640f-7cf,INV0000404,79596,2025-10-31 07:53:42.838248
02442704-7b1,INV0000405,147422,2026-01-17 07:53:42.838248
3eadc964-a7c,INV0000406,134476,2024-12-05 07:53:42.838248
c5da03e2-e38,INV0000407,137176,2025-11-20 07:53:42.838248
2f22ddb8-6b5,INV0000408,76522,2025-02-06 07:53:42.838248
d8d594a2-cbb,INV0000409,34529,2025-07-25 07:53:42.838248
b0c2cac4-b24,INV0000410,47596,2025-10-26 07:53:42.838248
3720dcd2-ddc,INV0000411,72440,2025-01-19 07:53:42.838248
9882863c-c65,INV0000412,8692,2025-07-31 07:53:42.838248
c1593f14-52e,INV0000413,82338,2026-02-18 07:53:42.838248
3455d20e-61b,INV0000414,55636,2025-02-05 07:53:42.838248
6662f21b-283,INV0000415,111296,2025-10-06 07:53:42.838248
157d2450-a30,INV0000416,140077,2025-06-19 07:53:42.838248
49aee2d8-916,INV0000417,27737,2025-09-19 07:53:42.838248
dba21e02-c31,INV0000418,30004,2025-01-29 07:53:42.838248
0f927c95-f33,INV0000419,41860,2025-11-26 07:53:42.838248
64246bcf-d3c,INV0000420,89830,2025-03-31 07:53:42.838248
c622b051-16d,INV0000421,6790,2025-04-23 07:53:42.838248
fab32805-c14,INV0000422,105551,2025-03-24 07:53:42.838248
4439d918-b6e,INV0000423,122109,2025-04-11 07:53:42.838248
c3269552-871,INV0000424,91409,2025-06-19 07:53:42.838248
8e9060df-a31,INV0000425,7997,2025-05-06 07:53:42.838248
dc137de6-e2c,INV0000426,99254,2026-07-01 07:53:42.838248
e6f3ce8a-cf7,INV0000427,66945,2024-10-02 07:53:42.838248
25971a9b-fb4,INV0000428,35991,2025-11-16 07:53:42.838248
413a8892-37b,INV0000429,85427,2025-01-21 07:53:42.838248
3d61aee1-272,INV0000430,111277,2026-07-16 07:53:42.838248
0c20a702-21c,INV0000431,136732,2026-07-17 07:53:42.838248
5471397c-4dd,INV0000432,86521,2026-07-24 07:53:42.838248
29216288-2e5,INV0000433,35779,2026-04-28 07:53:42.838248
e8e08cb2-640,INV0000434,82342,2025-08-23 07:53:42.838248
178d6ed8-aa0,INV0000435,62894,2025-02-28 07:53:42.838248
93b883f5-aec,INV0000436,40014,2025-11-21 07:53:42.838248
654d750d-475,INV0000437,45156,2025-10-25 07:53:42.838248
779addd1-75d,INV0000438,102943,2025-09-20 07:53:42.838248
a5c918f5-a08,INV0000439,148978,2025-11-29 07:53:42.838248
b6c21b18-37d,INV0000440,145907,2026-06-23 07:53:42.838248
1ef3e8a4-9bf,INV0000441,62255,2025-04-30 07:53:42.838248
4204778d-3ce,INV0000442,26461,2026-02-04 07:53:42.838248
5bb6a131-c62,INV0000443,122112,2026-02-09 07:53:42.838248
dd0a8b60-57e,INV0000444,99839,2024-10-26 07:53:42.838248
cad11746-562,INV0000445,34414,2024-10-21 07:53:42.838248
fbe97e74-0f5,INV0000446,148562,2025-12-15 07:53:42.838248
4cab3ca2-ba7,INV0000447,57994,2026-02-21 07:53:42.838248
d8a417f3-96c,INV0000448,145682,2024-12-21 07:53:42.838248
b093c873-b09,INV0000449,48132,2025-07-01 07:53:42.838248
e241ff8a-07b,INV0000450,141404,2025-10-14 07:53:42.838248
a204fe4d-b9b,INV0000451,35471,2026-07-14 07:53:42.838248
1ec766a9-25b,INV0000452,58844,2026-04-02 07:53:42.838248
0a8a6057-85f,INV0000453,133143,2024-10-24 07:53:42.838248
e110f195-29c,INV0000454,138791,2025-11-10 07:53:42.838248
cfd83d1c-ce9,INV0000455,19584,2025-10-29 07:53:42.838248
4e0e70c0-9fe,INV0000456,39588,2026-01-05 07:53:42.838248
9ec8ceec-c93,INV0000457,113901,2025-11-09 07:53:42.838248
5b3191e2-396,INV0000458,20135,2026-03-15 07:53:42.838248
65f015d4-5de,INV0000459,126209,2026-06-23 07:53:42.838248
e14cc171-517,INV0000460,85784,2024-08-14 07:53:42.838248
4139d8bc-bf1,INV0000461,108795,2025-03-31 07:53:42.838248
b4051a68-c90,INV0000462,5790,2025-03-20 07:53:42.838248
2c5efa40-937,INV0000463,24144,2024-09-20 07:53:42.838248
74332106-92c,INV0000464,116069,2025-08-04 07:53:42.838248
36ccd856-3f8,INV0000465,21714,2026-02-23 07:53:42.838248
522c38e1-897,INV0000466,20795,2024-10-30 07:53:42.838248
a0b52f28-ad6,INV0000467,128750,2024-08-17 07:53:42.838248
0f2d19b4-9c6,INV0000468,80259,2025-09-25 07:53:42.838248
cbb16193-403,INV0000469,52181,2024-12-06 07:53:42.838248
2313d6c5-6ec,INV0000470,115195,2025-09-02 07:53:42.838248
67b168fd-940,INV0000471,105264,2025-10-27 07:53:42.838248
8da62868-b40,INV0000472,103958,2025-08-05 07:53:42.838248
6cdd8c52-706,INV0000473,26037,2026-06-16 07:53:42.838248
6d8dcc46-8c0,INV0000474,146374,2024-12-31 07:53:42.838248
b6f1a374-ddb,INV0000475,96165,2024-12-09 07:53:42.838248
b3ca41f9-615,INV0000476,51785,2026-02-13 07:53:42.838248
d4cfa809-754,INV0000477,108037,2026-02-05 07:53:42.838248
408b2bca-5f3,INV0000478,38383,2025-04-02 07:53:42.838248
b0279b7d-072,INV0000479,5910,2024-08-26 07:53:42.838248
b0f0996d-b3b,INV0000480,83214,2025-11-04 07:53:42.838248
dbf5ced5-ad8,INV0000481,147723,2025-10-16 07:53:42.838248
9cfd1713-503,INV0000482,144443,2025-08-29 07:53:42.838248
62879fb6-d00,INV0000483,65205,2025-04-13 07:53:42.838248
b81f0d4c-412,INV0000484,125750,2025-07-04 07:53:42.838248
3e3e7292-7a1,INV0000485,45664,2025-04-26 07:53:42.838248
92e17a29-174,INV0000486,54409,2024-12-08 07:53:42.838248
ec54012b-2e3,INV0000487,13445,2026-05-22 07:53:42.838248
40002cb4-962,INV0000488,114901,2026-04-05 07:53:42.838248
97643954-8b2,INV0000489,9101,2025-04-07 07:53:42.838248
419c2d81-cb6,INV0000490,59023,2024-10-05 07:53:42.838248
05170ba1-d71,INV0000491,31449,2026-03-30 07:53:42.838248
30d3dfb9-bcb,INV0000492,13801,2025-10-13 07:53:42.838248
e4882791-f9c,INV0000493,17760,2025-03-28 07:53:42.838248
e739f2cd-c16,INV0000494,16596,2025-09-25 07:53:42.838248
c1e946a2-fe0,INV0000495,120071,2025-04-05 07:53:42.838248
0414b841-6ea,INV0000496,146494,2025-03-15 07:53:42.838248
4a7581ec-6ad,INV0000497,19796,2024-12-05 07:53:42.838248
75594b91-5fc,INV0000498,137093,2025-05-11 07:53:42.838248
81fd86d8-f2a,INV0000499,66384,2026-03-01 07:53:42.838248
ce2724b4-cf4,INV0000500,88598,2026-03-09 07:53:42.838248
94d440a5-6eb,INV0000501,89060,2025-03-17 07:53:42.838248
8fba4842-30c,INV0000502,84105,2024-12-29 07:53:42.838248
d8de388a-058,INV0000503,141642,2025-03-03 07:53:42.838248
2183c473-801,INV0000504,113412,2025-06-05 07:53:42.838248
afe61c56-cd6,INV0000505,77129,2024-10-12 07:53:42.838248
dea324bb-654,INV0000506,50910,2026-05-07 07:53:42.838248
e789a7b9-1c8,INV0000507,116988,2026-02-06 07:53:42.838248
8198eabb-7f2,INV0000508,134924,2024-08-30 07:53:42.838248
64675abf-eea,INV0000509,95286,2026-05-03 07:53:42.838248
31c5d386-c94,INV0000510,104917,2026-01-01 07:53:42.838248
269c3259-d08,INV0000511,88554,2026-07-08 07:53:42.838248
ea9753fa-67a,INV0000512,114137,2025-09-27 07:53:42.838248
8c2f30bd-836,INV0000513,44116,2025-06-10 07:53:42.838248
fe848d37-1cf,INV0000514,103686,2025-02-19 07:53:42.838248
a922556d-4a0,INV0000515,146014,2025-11-30 07:53:42.838248
cb307e65-395,INV0000516,68168,2025-03-29 07:53:42.838248
f7a38ae5-0d6,INV0000517,83836,2026-07-25 07:53:42.838248
52cef4b5-3a9,INV0000518,42840,2025-11-13 07:53:42.838248
be145e10-68d,INV0000519,20105,2026-03-16 07:53:42.838248
d2aebfb9-073,INV0000520,113180,2025-10-11 07:53:42.838248
b8828013-781,INV0000521,143934,2024-12-11 07:53:42.838248
b0e1cde3-816,INV0000522,106821,2025-04-21 07:53:42.838248
3487ffbd-2a6,INV0000523,71845,2025-02-22 07:53:42.838248
d46d233b-551,INV0000524,91576,2026-06-02 07:53:42.838248
38a54172-bdd,INV0000525,25727,2025-11-24 07:53:42.838248
808a7f59-383,INV0000526,102275,2024-10-19 07:53:42.838248
f7255d67-d0b,INV0000527,145413,2025-02-26 07:53:42.838248
5384c52d-dd8,INV0000528,18510,2025-04-29 07:53:42.838248
f18f7698-389,INV0000529,103872,2026-06-24 07:53:42.838248
caa18b6d-493,INV0000530,15367,2024-10-26 07:53:42.838248
c7833c09-b1b,INV0000531,54325,2026-03-09 07:53:42.838248
d7af5eb4-f61,INV0000532,61889,2025-12-08 07:53:42.838248
fe898582-594,INV0000533,59759,2025-07-01 07:53:42.838248
00910cfc-5b7,INV0000534,84478,2024-07-30 07:53:42.838248
98bd2806-ce7,INV0000535,60524,2025-02-02 07:53:42.838248
007b6452-f0a,INV0000536,35753,2025-11-20 07:53:42.838248
c23c5cbc-419,INV0000537,68594,2026-07-05 07:53:42.838248
75313c1b-ec3,INV0000538,58611,2025-09-28 07:53:42.838248
e78f535c-514,INV0000539,67739,2026-02-01 07:53:42.838248
0cc9a0e9-52f,INV0000540,89309,2025-05-31 07:53:42.838248
1649466d-ea1,INV0000541,104788,2025-11-11 07:53:42.838248
e2eef75c-aeb,INV0000542,144893,2026-05-19 07:53:42.838248
5f9fc00a-9dc,INV0000543,99177,2025-06-18 07:53:42.838248
6165d74e-ffb,INV0000544,73566,2025-07-27 07:53:42.838248
917e64fb-42d,INV0000545,139431,2026-01-02 07:53:42.838248
837eefeb-d4f,INV0000546,127160,2024-10-28 07:53:42.838248
1a49324c-99b,INV0000547,128074,2025-06-25 07:53:42.838248
ba1a46b1-f46,INV0000548,58248,2025-08-02 07:53:42.838248
252f2247-d35,INV0000549,87030,2025-09-13 07:53:42.838248
16d24e32-dc9,INV0000550,16984,2026-02-16 07:53:42.838248
850dd8cc-824,INV0000551,63005,2025-01-15 07:53:42.838248
06930ecd-408,INV0000552,9251,2025-05-08 07:53:42.838248
00badf46-682,INV0000553,114465,2025-05-12 07:53:42.838248
8c95eec5-8c9,INV0000554,44953,2025-02-10 07:53:42.838248
c3a3d6b0-3b7,INV0000555,91472,2025-03-09 07:53:42.838248
7df4d9ef-ba5,INV0000556,104572,2026-02-18 07:53:42.838248
88d4685c-edd,INV0000557,69416,2025-12-14 07:53:42.838248
c5cdc08e-c89,INV0000558,149347,2026-06-06 07:53:42.838248
6a1dab76-818,INV0000559,93490,2025-04-10 07:53:42.838248
86500cce-ec3,INV0000560,133089,2026-05-14 07:53:42.838248
6d81f47a-751,INV0000561,133606,2025-11-23 07:53:42.838248
2ce0bad6-7ee,INV0000562,49101,2025-07-08 07:53:42.838248
5fb0c4a5-b6f,INV0000563,49371,2024-12-25 07:53:42.838248
d84ac584-2ea,INV0000564,148273,2025-11-26 07:53:42.838248
df7a64f9-982,INV0000565,53247,2026-02-11 07:53:42.838248
75794b82-e88,INV0000566,20396,2026-01-28 07:53:42.838248
2eef367f-db2,INV0000567,13866,2024-10-14 07:53:42.838248
90bb7d92-617,INV0000568,17717,2024-08-22 07:53:42.838248
f429c7e1-317,INV0000569,113106,2024-12-10 07:53:42.838248
d59ab776-89f,INV0000570,65668,2024-10-11 07:53:42.838248
0be75506-f46,INV0000571,44591,2024-07-31 07:53:42.838248
45f4b14e-19c,INV0000572,62336,2025-12-20 07:53:42.838248
3db0d8c3-263,INV0000573,124540,2025-09-03 07:53:42.838248
375f9b07-c88,INV0000574,20846,2026-04-15 07:53:42.838248
d81bf23b-e68,INV0000575,131669,2026-06-07 07:53:42.838248
57dcb6d7-f1f,INV0000576,132888,2024-08-15 07:53:42.838248
374fa39a-8e3,INV0000577,6733,2026-02-01 07:53:42.838248
aa6f92de-147,INV0000578,149610,2025-09-27 07:53:42.838248
f94abd58-f91,INV0000579,8106,2024-08-15 07:53:42.838248
41834e63-abd,INV0000580,143783,2025-05-20 07:53:42.838248
e9018214-d4f,INV0000581,145440,2025-05-25 07:53:42.838248
b6273b1e-d94,INV0000582,9493,2025-12-22 07:53:42.838248
117de858-639,INV0000583,117872,2025-01-15 07:53:42.838248
b47b5d7c-618,INV0000584,33053,2024-11-14 07:53:42.838248
c6c09fcd-298,INV0000585,142464,2025-01-18 07:53:42.838248
8dda3042-7ca,INV0000586,68168,2025-01-29 07:53:42.838248
f52ef045-45d,INV0000587,143007,2025-04-15 07:53:42.838248
fb35760e-3eb,INV0000588,97914,2025-05-04 07:53:42.838248
98044e84-c61,INV0000589,109044,2024-10-22 07:53:42.838248
1dea1650-05a,INV0000590,102793,2025-10-08 07:53:42.838248
15307b7e-f01,INV0000591,125323,2026-02-13 07:53:42.838248
619db479-068,INV0000592,68755,2026-07-08 07:53:42.838248
6a76484e-778,INV0000593,64207,2025-06-08 07:53:42.838248
3898c362-d18,INV0000594,26133,2026-06-02 07:53:42.838248
f12407ab-712,INV0000595,13305,2024-10-29 07:53:42.838248
3c357fa8-755,INV0000596,111241,2025-08-26 07:53:42.838248
261b1652-a90,INV0000597,103872,2026-02-15 07:53:42.838248
728fae82-8f5,INV0000598,129781,2024-09-17 07:53:42.838248
0741875a-453,INV0000599,7477,2026-07-14 07:53:42.838248
2c2220a2-846,INV0000600,49927,2024-11-01 07:53:42.838248
190c869b-647,INV0000601,136034,2025-10-09 07:53:42.838248
04175ac0-ffe,INV0000602,91840,2026-02-27 07:53:42.838248
70752624-9f9,INV0000603,29998,2026-01-30 07:53:42.838248
55a869ac-fef,INV0000604,16154,2025-03-31 07:53:42.838248
7ac9e77b-ca2,INV0000605,60421,2026-07-18 07:53:42.838248
118ca73e-8de,INV0000606,129649,2025-05-09 07:53:42.838248
0cab6031-334,INV0000607,17205,2024-10-04 07:53:42.838248
ae16256c-5a6,INV0000608,78498,2026-01-29 07:53:42.838248
dcc7407c-816,INV0000609,13625,2025-02-06 07:53:42.838248
ba484422-e5b,INV0000610,87440,2024-08-27 07:53:42.838248
d353c711-199,INV0000611,59305,2026-03-29 07:53:42.838248
77192dba-29f,INV0000612,42798,2026-07-15 07:53:42.838248
4a95d732-52e,INV0000613,109410,2024-10-29 07:53:42.838248
6ba54e08-062,INV0000614,83453,2025-01-13 07:53:42.838248
f761b902-8b9,INV0000615,68038,2026-03-12 07:53:42.838248
8fc6964a-30c,INV0000616,107015,2026-07-12 07:53:42.838248
e9509e9b-e98,INV0000617,146705,2025-06-16 07:53:42.838248
8a3d5ed3-2d0,INV0000618,105622,2024-12-19 07:53:42.838248
2072b6fa-192,INV0000619,25559,2025-12-28 07:53:42.838248
c4dcb02d-95f,INV0000620,95664,2024-09-25 07:53:42.838248
39564a69-86a,INV0000621,30607,2025-10-12 07:53:42.838248
8324a90e-49b,INV0000622,65855,2024-10-06 07:53:42.838248
b2dc7151-bea,INV0000623,94284,2026-04-10 07:53:42.838248
8d69ae4e-642,INV0000624,108993,2025-06-21 07:53:42.838248
93ff53d5-30b,INV0000625,12766,2026-04-24 07:53:42.838248
122d3c01-360,INV0000626,76651,2025-11-08 07:53:42.838248
8811a763-e0d,INV0000627,133608,2025-04-09 07:53:42.838248
bfa82b9f-ada,INV0000628,98273,2026-02-25 07:53:42.838248
8cb61403-4ca,INV0000629,103415,2025-10-13 07:53:42.838248
b58caa5e-c6c,INV0000630,53690,2026-06-17 07:53:42.838248
bcc15994-9ea,INV0000631,104633,2024-10-30 07:53:42.838248
dcfa5c90-91a,INV0000632,82431,2025-04-08 07:53:42.838248
f69ec729-0c5,INV0000633,24269,2024-11-11 07:53:42.838248
408861f6-e5b,INV0000634,75247,2025-01-13 07:53:42.838248
39ea4884-15d,INV0000635,104614,2026-08-13 07:53:42.838248
5a5c487a-550,INV0000636,45442,2025-08-17 07:53:42.838248
376541f4-e14,INV0000637,88015,2025-08-09 07:53:42.838248
7a73c78a-c3e,INV0000638,32931,2024-10-30 07:53:42.838248
046c53f0-5e0,INV0000639,6361,2025-06-06 07:53:42.838248
1d52e976-553,INV0000640,121584,2025-08-14 07:53:42.838248
52d2e6f8-90e,INV0000641,75717,2024-10-29 07:53:42.838248
48dbacee-9a8,INV0000642,39735,2024-11-17 07:53:42.838248
eb15e3c9-64b,INV0000643,54123,2025-10-21 07:53:42.838248
655c2800-8a1,INV0000644,122661,2026-02-04 07:53:42.838248
b2e04f2b-33a,INV0000645,139333,2025-09-14 07:53:42.838248
f820f42d-cab,INV0000646,32077,2024-08-25 07:53:42.838248
89971df5-01d,INV0000647,28493,2025-08-10 07:53:42.838248
efbc2273-c45,INV0000648,29396,2026-04-23 07:53:42.838248
df202f3f-382,INV0000649,90047,2025-09-10 07:53:42.838248
ff519001-aa8,INV0000650,8235,2025-05-20 07:53:42.838248
1e5ea5a1-cb4,INV0000651,113477,2025-08-17 07:53:42.838248
3ba7ed57-ef9,INV0000652,27203,2026-02-10 07:53:42.838248
c98fa4bc-a23,INV0000653,68633,2026-03-16 07:53:42.838248
1d374ebb-fe5,INV0000654,141604,2025-01-03 07:53:42.838248
e7fc54ed-c5a,INV0000655,104806,2025-01-08 07:53:42.838248
cd5129e3-f85,INV0000656,41396,2025-05-05 07:53:42.838248
b3697da3-996,INV0000657,83939,2025-05-06 07:53:42.838248
a85f37cc-b67,INV0000658,134269,2024-12-29 07:53:42.838248
75fd347d-ebd,INV0000659,21585,2025-01-14 07:53:42.838248
4a26ca6b-735,INV0000660,118947,2025-05-26 07:53:42.838248
f07e9246-942,INV0000661,115389,2025-06-21 07:53:42.838248
1a3454a5-8fd,INV0000662,131938,2024-10-21 07:53:42.838248
6cf6cf4a-683,INV0000663,99666,2025-04-06 07:53:42.838248
a134b281-7ae,INV0000664,69642,2026-04-18 07:53:42.838248
49ea02fb-ebc,INV0000665,134971,2026-03-18 07:53:42.838248
20b70b42-ba7,INV0000666,56261,2025-12-02 07:53:42.838248
3473f9b4-9c7,INV0000667,33042,2024-12-17 07:53:42.838248
3586c30f-51d,INV0000668,84864,2024-08-04 07:53:42.838248
ad05cc3f-ba6,INV0000669,108728,2025-06-28 07:53:42.838248
3e7f90be-d21,INV0000670,104585,2025-06-30 07:53:42.838248
75acaa20-82b,INV0000671,120401,2025-06-19 07:53:42.838248
3912d704-6e5,INV0000672,117883,2026-05-14 07:53:42.838248
e7bbe50c-653,INV0000673,40684,2025-06-06 07:53:42.838248
ce45113d-f15,INV0000674,89060,2026-03-22 07:53:42.838248
881b807d-f80,INV0000675,57652,2025-11-30 07:53:42.838248
f08397ef-d35,INV0000676,87361,2025-01-22 07:53:42.838248
a7dda2ab-956,INV0000677,109396,2025-07-13 07:53:42.838248
c0ef816e-ace,INV0000678,81401,2026-07-22 07:53:42.838248
993cead5-6b7,INV0000679,133714,2026-04-01 07:53:42.838248
933ee80a-b57,INV0000680,68550,2025-06-13 07:53:42.838248
e0eefb7c-6a7,INV0000681,103580,2025-05-28 07:53:42.838248
6df30839-ab7,INV0000682,108005,2025-08-15 07:53:42.838248
3522c219-dd4,INV0000683,34855,2026-03-16 07:53:42.838248
1aae01ec-314,INV0000684,57376,2026-03-11 07:53:42.838248
c8e75b55-f60,INV0000685,148033,2025-02-14 07:53:42.838248
5e678799-207,INV0000686,149205,2024-09-09 07:53:42.838248
71b0af71-d27,INV0000687,126011,2026-07-22 07:53:42.838248
1c22306f-66d,INV0000688,59958,2025-10-24 07:53:42.838248
156e5fa2-d60,INV0000689,81370,2026-07-24 07:53:42.838248
bb91214f-6ce,INV0000690,23129,2025-09-26 07:53:42.838248
26a31b57-c9c,INV0000691,135889,2024-12-23 07:53:42.838248
0e959e75-44d,INV0000692,84385,2025-04-17 07:53:42.838248
5d1a5e4a-250,INV0000693,71238,2026-05-31 07:53:42.838248
8b3d0faa-513,INV0000694,45407,2025-10-15 07:53:42.838248
25515e41-3cd,INV0000695,103825,2024-10-11 07:53:42.838248
0e447ca4-d9d,INV0000696,122720,2026-04-05 07:53:42.838248
47f1271d-939,INV0000697,130628,2026-03-16 07:53:42.838248
44a392cf-1b7,INV0000698,110068,2026-02-19 07:53:42.838248
0171598c-498,INV0000699,137805,2026-07-25 07:53:42.838248
bf8f80ce-035,INV0000700,114655,2026-02-16 07:53:42.838248
6591e5f0-3c4,INV0000701,14637,2025-08-07 07:53:42.838248
8c8b1a22-d5e,INV0000702,145746,2026-04-20 07:53:42.838248
19b47cc5-367,INV0000703,27277,2024-11-28 07:53:42.838248
7a9a1fb4-4b5,INV0000704,70072,2026-06-21 07:53:42.838248
fc321484-283,INV0000705,98063,2025-02-03 07:53:42.838248
ee00b907-db3,INV0000706,16612,2026-03-10 07:53:42.838248
ab71f980-ea1,INV0000707,109757,2025-07-02 07:53:42.838248
5020c521-f78,INV0000708,117841,2024-11-05 07:53:42.838248
cca873d7-fbd,INV0000709,7765,2024-11-11 07:53:42.838248
50938504-21c,INV0000710,72826,2025-03-14 07:53:42.838248
aadbadd6-af5,INV0000711,138870,2026-01-04 07:53:42.838248
4d5fd534-0e4,INV0000712,62942,2025-11-20 07:53:42.838248
cec9f5da-7ca,INV0000713,103073,2025-09-22 07:53:42.838248
94c26535-9b0,INV0000714,126389,2026-06-10 07:53:42.838248
44494862-6c5,INV0000715,136194,2025-01-01 07:53:42.838248
02247126-409,INV0000716,95431,2024-08-19 07:53:42.838248
f33bd5e1-7c0,INV0000717,131555,2024-11-20 07:53:42.838248
ea6fe0b0-035,INV0000718,82445,2025-10-13 07:53:42.838248
d5787a1b-705,INV0000719,27506,2024-11-17 07:53:42.838248
312ac827-7a1,INV0000720,42139,2025-08-02 07:53:42.838248
96a07aad-684,INV0000721,86760,2025-07-18 07:53:42.838248
27c62452-287,INV0000722,124362,2025-03-05 07:53:42.838248
d8df20db-ade,INV0000723,141607,2025-12-20 07:53:42.838248
c79ee08d-588,INV0000724,96304,2025-11-27 07:53:42.838248
ba5817bc-b35,INV0000725,30591,2025-11-09 07:53:42.838248
d7ae25e8-076,INV0000726,123606,2025-07-04 07:53:42.838248
d36c8d1d-fbe,INV0000727,22609,2025-06-17 07:53:42.838248
66fcd16e-0a2,INV0000728,16713,2026-07-29 07:53:42.838248
eadcadb7-069,INV0000729,35168,2024-08-07 07:53:42.838248
db86b546-378,INV0000730,94935,2026-06-03 07:53:42.838248
e48094b1-cb7,INV0000731,33668,2026-07-08 07:53:42.838248
74a9dc3e-a44,INV0000732,48084,2025-04-14 07:53:42.838248
788c5491-820,INV0000733,140264,2025-02-05 07:53:42.838248
ff1a776b-d8c,INV0000734,149679,2025-01-02 07:53:42.838248
959fd06e-f53,INV0000735,91766,2026-02-25 07:53:42.838248
73654f48-ea3,INV0000736,116770,2025-11-11 07:53:42.838248
2f5a8b8e-980,INV0000737,65779,2025-09-02 07:53:42.838248
8a4107d9-ae1,INV0000738,53352,2025-02-19 07:53:42.838248
99404c5c-d5b,INV0000739,118281,2025-08-27 07:53:42.838248
eb8727fa-575,INV0000740,12652,2026-04-22 07:53:42.838248
ff7a6d2e-576,INV0000741,56727,2025-11-17 07:53:42.838248
fc023a1a-001,INV0000742,117604,2025-08-14 07:53:42.838248
37b2fcc7-6d9,INV0000743,6166,2026-08-06 07:53:42.838248
85c0a2dc-7ec,INV0000744,61307,2025-03-04 07:53:42.838248
88e4a6ff-668,INV0000745,77966,2026-07-30 07:53:42.838248
6b1eb743-16c,INV0000746,21400,2026-03-28 07:53:42.838248
14bd5d45-94c,INV0000747,31673,2026-02-19 07:53:42.838248
11e64fce-a59,INV0000748,54010,2025-08-06 07:53:42.838248
e3cf997b-98c,INV0000749,90454,2025-02-21 07:53:42.838248
a1f23c98-80f,INV0000750,124944,2024-11-11 07:53:42.838248
34a06d1c-83d,INV0000751,73774,2026-06-04 07:53:42.838248
7e496d47-f67,INV0000752,133315,2026-02-10 07:53:42.838248
6ea9ecbd-66f,INV0000753,87157,2026-03-29 07:53:42.838248
ebc4b448-8f9,INV0000754,106879,2026-04-08 07:53:42.838248
a2f2503a-465,INV0000755,107903,2026-03-23 07:53:42.838248
e647e4b9-a99,INV0000756,34945,2025-07-29 07:53:42.838248
d77101c8-518,INV0000757,97270,2025-11-22 07:53:42.838248
87956f9b-f3b,INV0000758,50227,2026-06-05 07:53:42.838248
253c541d-513,INV0000759,82973,2026-05-08 07:53:42.838248
0b6da333-760,INV0000760,27217,2026-07-09 07:53:42.838248
3bd73655-b3e,INV0000761,40113,2025-07-04 07:53:42.838248
5269aba2-ae5,INV0000762,35896,2025-03-22 07:53:42.838248
a6b8ddd3-eb0,INV0000763,85053,2024-12-07 07:53:42.838248
31702a19-9d4,INV0000764,52984,2025-08-19 07:53:42.838248
0395d415-dcc,INV0000765,42056,2025-12-27 07:53:42.838248
45794089-f43,INV0000766,106833,2025-09-26 07:53:42.838248
2424abcf-313,INV0000767,41141,2026-03-20 07:53:42.838248
fe881e5d-d05,INV0000768,105587,2025-09-24 07:53:42.838248
3e001279-8b4,INV0000769,53694,2025-11-23 07:53:42.838248
542bf1f0-b62,INV0000770,145870,2026-06-22 07:53:42.838248
7ccf6986-a42,INV0000771,50412,2026-02-09 07:53:42.838248
