invoice_id,vendor_id,invoice_date,invoice_amount,currency
INV0000436,V00222,2025-11-08 07:53:42.838248,40014,USD
INV0000437,V00336,2025-10-15 07:53:42.838248,45156,USD
INV0000438,V00169,2025-09-05 07:53:42.838248,102943,USD
INV0000439,V00213,2025-11-01 07:53:42.838248,148978,USD
INV0000440,V00051,2026-05-18 07:53:42.838248,145907,USD
INV0000441,V00254,2025-03-17 07:53:42.838248,62255,USD
INV0000442,V00254,2025-12-27 07:53:42.838248,26461,USD
INV0000443,V00164,2025-12-29 07:53:42.838248,122112,USD
INV0000444,V00104,2024-09-24 07:53:42.838248,99839,USD
INV0000445,V00084,2024-09-08 07:53:42.838248,34414,USD
INV0000446,V00284,2025-12-06 07:53:42.838248,148562,USD
INV0000447,V00043,2026-02-13 07:53:42.838248,57994,USD
INV0000448,V00182,2024-12-07 07:53:42.838248,145682,USD
INV0000449,V00068,2025-06-07 07:53:42.838248,48132,USD
INV0000450,V00087,2025-10-02 07:53:42.838248,141404,USD
INV0000451,V00002,2026-06-03 07:53:42.838248,35471,USD
INV0000452,V00183,2026-02-24 07:53:42.838248,58844,USD
INV0000453,V00226,2024-10-08 07:53:42.838248,133143,USD
INV0000454,V00080,2025-10-06 07:53:42.838248,138791,USD
INV0000455,V00106,2025-10-14 07:53:42.838248,19584,USD
INV0000456,V00297,2025-12-14 07:53:42.838248,39588,USD
INV0000457,V00240,2025-10-17 07:53:42.838248,113901,USD
INV0000458,V00062,2026-01-30 07:53:42.838248,20135,USD
INV0000459,V00009,2026-05-26 07:53:42.838248,126209,USD
INV0000460,V00246,2024-07-29 07:53:42.838248,85784,USD
INV0000461,V00207,2025-03-24 07:53:42.838248,108795,USD
INV0000462,V00337,2025-02-15 07:53:42.838248,5790,USD
INV0000463,V00232,2024-08-22 07:53:42.838248,24144,USD
INV0000464,V00223,2025-06-24 07:53:42.838248,116069,USD
INV0000465,V00096,2026-01-12 07:53:42.838248,21714,USD
INV0000466,V00347,2024-09-15 07:53:42.838248,20795,USD
INV0000467,V00123,2024-08-08 07:53:42.838248,128750,USD
INV0000468,V00102,2025-08-29 07:53:42.838248,80259,USD
INV0000469,V00036,2024-11-22 07:53:42.838248,52181,USD
INV0000470,V00263,2025-07-25 07:53:42.838248,115195,USD
INV0000471,V00035,2025-10-09 07:53:42.838248,105264,USD
INV0000472,V00104,2025-07-26 07:53:42.838248,103958,USD
INV0000473,V00148,2026-06-06 07:53:42.838248,26037,USD
INV0000474,V00203,2024-11-20 07:53:42.838248,146374,USD
INV0000475,V00073,2024-11-05 07:53:42.838248,96165,USD
INV0000476,V00082,2026-01-08 07:53:42.838248,51785,USD
INV0000477,V00111,2025-12-30 07:53:42.838248,108037,USD
INV0000478,V00115,2025-02-20 07:53:42.838248,38383,USD
INV0000479,V00285,2024-07-30 07:53:42.838248,5910,USD
INV0000480,V00157,2025-10-24 07:53:42.838248,83214,USD
INV0000481,V00032,2025-09-14 07:53:42.838248,147723,USD
INV0000482,V00194,2025-07-30 07:53:42.838248,144443,USD
INV0000483,V00122,2025-03-17 07:53:42.838248,65205,USD
INV0000484,V00031,2025-06-26 07:53:42.838248,125750,USD
INV0000485,V00279,2025-04-15 07:53:42.838248,45664,USD
INV0000486,V00070,2024-10-30 07:53:42.838248,54409,USD
INV0000487,V00227,2026-05-14 07:53:42.838248,13445,USD
INV0000488,V00317,2026-03-28 07:53:42.838248,114901,USD
INV0000489,V00324,2025-03-10 07:53:42.838248,9101,USD
INV0000490,V00169,2024-09-13 07:53:42.838248,59023,USD
INV0000491,V00031,2026-03-07 07:53:42.838248,31449,USD
INV0000492,V00335,2025-10-07 07:53:42.838248,13801,USD
INV0000493,V00143,2025-03-14 07:53:42.838248,17760,USD
INV0000494,V00186,2025-08-22 07:53:42.838248,16596,USD
INV0000495,V00212,2025-03-03 07:53:42.838248,120071,USD
INV0000496,V00172,2025-02-14 07:53:42.838248,146494,USD
INV0000497,V00150,2024-11-27 07:53:42.838248,19796,USD
INV0000498,V00346,2025-04-29 07:53:42.838248,137093,USD
INV0000499,V00205,2026-02-16 07:53:42.838248,66384,USD
INV0000500,V00301,2026-02-18 07:53:42.838248,88598,USD
INV0000501,V00043,2025-03-06 07:53:42.838248,89060,USD
INV0000502,V00096,2024-11-30 07:53:42.838248,84105,USD
INV0000503,V00287,2025-02-18 07:53:42.838248,141642,USD
INV0000504,V00266,2025-05-10 07:53:42.838248,113412,USD
INV0000505,V00324,2024-09-07 07:53:42.838248,77129,USD
INV0000506,V00177,2026-04-09 07:53:42.838248,50910,USD
INV0000507,V00311,2026-01-27 07:53:42.838248,116988,USD
INV0000508,V00020,2024-08-24 07:53:42.838248,134924,USD
INV0000509,V00113,2026-04-26 07:53:42.838248,95286,USD
INV0000510,V00239,2025-12-26 07:53:42.838248,104917,USD
INV0000511,V00342,2026-06-20 07:53:42.838248,88554,USD
INV0000512,V00229,2025-08-29 07:53:42.838248,114137,USD
INV0000513,V00286,2025-05-10 07:53:42.838248,44116,USD
INV0000514,V00201,2025-01-11 07:53:42.838248,103686,USD
INV0000515,V00149,2025-11-03 07:53:42.838248,146014,USD
INV0000516,V00310,2025-02-22 07:53:42.838248,68168,USD
INV0000517,V00059,2026-07-01 07:53:42.838248,83836,USD
INV0000518,V00174,2025-10-24 07:53:42.838248,42840,USD
INV0000519,V00035,2026-02-02 07:53:42.838248,20105,USD
INV0000520,V00145,2025-09-06 07:53:42.838248,113180,USD
INV0000521,V00031,2024-11-21 07:53:42.838248,143934,USD
INV0000522,V00220,2025-03-12 07:53:42.838248,106821,USD
INV0000523,V00277,2025-01-31 07:53:42.838248,71845,USD
INV0000524,V00200,2026-04-30 07:53:42.838248,91576,USD
INV0000525,V00227,2025-10-10 07:53:42.838248,25727,USD
INV0000526,V00318,2024-10-09 07:53:42.838248,102275,USD
INV0000527,V00220,2025-01-18 07:53:42.838248,145413,USD
INV0000528,V00106,2025-04-07 07:53:42.838248,18510,USD
INV0000529,V00109,2026-05-27 07:53:42.838248,103872,USD
INV0000530,V00222,2024-09-19 07:53:42.838248,15367,USD
INV0000531,V00203,2026-02-28 07:53:42.838248,54325,USD
INV0000532,V00011,2025-11-09 07:53:42.838248,61889,USD
INV0000533,V00168,2025-06-12 07:53:42.838248,59759,USD
INV0000534,V00317,2024-07-22 07:53:42.838248,84478,USD
INV0000535,V00206,2025-01-17 07:53:42.838248,60524,USD
INV0000536,V00173,2025-11-09 07:53:42.838248,35753,USD
INV0000537,V00099,2026-06-19 07:53:42.838248,68594,USD
INV0000538,V00087,2025-08-17 07:53:42.838248,58611,USD
INV0000539,V00252,2026-01-23 07:53:42.838248,67739,USD
INV0000540,V00035,2025-04-22 07:53:42.838248,89309,USD
INV0000541,V00130,2025-10-27 07:53:42.838248,104788,USD
INV0000542,V00075,2026-05-02 07:53:42.838248,144893,USD
INV0000543,V00346,2025-05-18 07:53:42.838248,99177,USD
INV0000544,V00141,2025-07-10 07:53:42.838248,73566,USD
INV0000545,V00173,2025-11-28 07:53:42.838248,139431,USD
INV0000546,V00307,2024-10-15 07:53:42.838248,127160,USD
INV0000547,V00324,2025-05-30 07:53:42.838248,128074,USD
INV0000548,V00167,2025-07-21 07:53:42.838248,58248,USD
INV0000549,V00194,2025-09-03 07:53:42.838248,87030,USD
INV0000550,V00050,2026-02-03 07:53:42.838248,16984,USD
INV0000551,V00100,2024-12-03 07:53:42.838248,63005,USD
INV0000552,V00246,2025-03-31 07:53:42.838248,9251,USD
INV0000553,V00143,2025-05-05 07:53:42.838248,114465,USD
INV0000554,V00265,2025-01-23 07:53:42.838248,44953,USD
INV0000555,V00238,2025-02-27 07:53:42.838248,91472,USD
INV0000556,V00140,2026-02-10 07:53:42.838248,104572,USD
INV0000557,V00342,2025-11-30 07:53:42.838248,69416,USD
INV0000558,V00031,2026-05-08 07:53:42.838248,149347,USD
INV0000559,V00230,2025-03-27 07:53:42.838248,93490,USD
INV0000560,V00238,2026-04-25 07:53:42.838248,133089,USD
INV0000561,V00145,2025-10-21 07:53:42.838248,133606,USD
INV0000562,V00332,2025-07-02 07:53:42.838248,49101,USD
INV0000563,V00068,2024-11-27 07:53:42.838248,49371,USD
INV0000564,V00325,2025-11-19 07:53:42.838248,148273,USD
INV0000565,V00003,2026-01-13 07:53:42.838248,53247,USD
INV0000566,V00094,2025-12-25 07:53:42.838248,20396,USD
INV0000567,V00337,2024-09-21 07:53:42.838248,13866,USD
INV0000568,V00278,2024-07-13 07:53:42.838248,17717,USD
INV0000569,V00009,2024-11-24 07:53:42.838248,113106,USD
INV0000570,V00259,2024-09-14 07:53:42.838248,65668,USD
INV0000571,V00151,2024-07-16 07:53:42.838248,44591,USD
INV0000572,V00085,2025-12-06 07:53:42.838248,62336,USD
INV0000573,V00284,2025-07-24 07:53:42.838248,124540,USD
INV0000574,V00114,2026-03-31 07:53:42.838248,20846,USD
INV0000575,V00010,2026-05-13 07:53:42.838248,131669,USD
INV0000576,V00267,2024-07-23 07:53:42.838248,132888,USD
INV0000577,V00010,2026-01-02 07:53:42.838248,6733,USD
INV0000578,V00167,2025-09-01 07:53:42.838248,149610,USD
INV0000579,V00081,2024-07-24 07:53:42.838248,8106,USD
INV0000580,V00030,2025-04-14 07:53:42.838248,143783,USD
INV0000581,V00041,2025-04-26 07:53:42.838248,145440,USD
INV0000582,V00241,2025-12-03 07:53:42.838248,9493,USD
INV0000583,V00285,2025-01-06 07:53:42.838248,117872,USD
INV0000584,V00315,2024-10-13 07:53:42.838248,33053,USD
INV0000585,V00256,2024-12-06 07:53:42.838248,142464,USD
INV0000586,V00087,2025-01-19 07:53:42.838248,68168,USD
INV0000587,V00223,2025-03-22 07:53:42.838248,143007,USD
INV0000588,V00125,2025-04-06 07:53:42.838248,97914,USD
INV0000589,V00253,2024-09-25 07:53:42.838248,109044,USD
INV0000590,V00021,2025-08-26 07:53:42.838248,102793,USD
INV0000591,V00310,2026-02-05 07:53:42.838248,125323,USD
INV0000592,V00057,2026-06-20 07:53:42.838248,68755,USD
INV0000593,V00203,2025-05-10 07:53:42.838248,64207,USD
INV0000594,V00047,2026-05-07 07:53:42.838248,26133,USD
INV0000595,V00202,2024-10-10 07:53:42.838248,13305,USD
INV0000596,V00214,2025-07-30 07:53:42.838248,111241,USD
INV0000597,V00290,2026-01-23 07:53:42.838248,103872,USD
INV0000598,V00262,2024-09-02 07:53:42.838248,129781,USD
INV0000599,V00153,2026-06-26 07:53:42.838248,7477,USD
INV0000600,V00313,2024-09-29 07:53:42.838248,49927,USD
INV0000601,V00216,2025-09-24 07:53:42.838248,136034,USD
INV0000602,V00305,2026-02-06 07:53:42.838248,91840,USD
INV0000603,V00274,2025-12-29 07:53:42.838248,29998,USD
INV0000604,V00216,2025-02-27 07:53:42.838248,16154,USD
INV0000605,V00027,2026-06-15 07:53:42.838248,60421,USD
INV0000606,V00095,2025-04-10 07:53:42.838248,129649,USD
INV0000607,V00149,2024-09-21 07:53:42.838248,17205,USD
INV0000608,V00198,2026-01-14 07:53:42.838248,78498,USD
INV0000609,V00099,2025-01-06 07:53:42.838248,13625,USD
INV0000610,V00340,2024-07-23 07:53:42.838248,87440,USD
INV0000611,V00129,2026-02-28 07:53:42.838248,59305,USD
INV0000612,V00332,2026-07-06 07:53:42.838248,42798,USD
INV0000613,V00031,2024-09-23 07:53:42.838248,109410,USD
INV0000614,V00069,2024-12-20 07:53:42.838248,83453,USD
INV0000615,V00137,2026-02-07 07:53:42.838248,68038,USD
INV0000616,V00224,2026-05-31 07:53:42.838248,107015,USD
INV0000617,V00349,2025-06-11 07:53:42.838248,146705,USD
INV0000618,V00109,2024-11-27 07:53:42.838248,105622,USD
INV0000619,V00145,2025-12-01 07:53:42.838248,25559,USD
INV0000620,V00216,2024-08-30 07:53:42.838248,95664,USD
INV0000621,V00250,2025-09-27 07:53:42.838248,30607,USD
INV0000622,V00135,2024-09-22 07:53:42.838248,65855,USD
INV0000623,V00086,2026-03-18 07:53:42.838248,94284,USD
INV0000624,V00021,2025-06-06 07:53:42.838248,108993,USD
INV0000625,V00100,2026-04-17 07:53:42.838248,12766,USD
INV0000626,V00151,2025-10-11 07:53:42.838248,76651,USD
INV0000627,V00108,2025-02-25 07:53:42.838248,133608,USD
INV0000628,V00327,2026-01-24 07:53:42.838248,98273,USD
INV0000629,V00321,2025-09-22 07:53:42.838248,103415,USD
INV0000630,V00203,2026-06-03 07:53:42.838248,53690,USD
INV0000631,V00030,2024-10-02 07:53:42.838248,104633,USD
INV0000632,V00249,2025-03-16 07:53:42.838248,82431,USD
INV0000633,V00141,2024-09-29 07:53:42.838248,24269,USD
INV0000634,V00033,2024-12-11 07:53:42.838248,75247,USD
INV0000635,V00183,2026-07-05 07:53:42.838248,104614,USD
INV0000636,V00115,2025-08-09 07:53:42.838248,45442,USD
INV0000637,V00240,2025-07-11 07:53:42.838248,88015,USD
INV0000638,V00085,2024-10-08 07:53:42.838248,32931,USD
INV0000639,V00147,2025-05-18 07:53:42.838248,6361,USD
INV0000640,V00172,2025-07-10 07:53:42.838248,121584,USD
INV0000641,V00066,2024-10-19 07:53:42.838248,75717,USD
INV0000642,V00022,2024-10-04 07:53:42.838248,39735,USD
INV0000643,V00300,2025-09-21 07:53:42.838248,54123,USD
INV0000644,V00313,2026-01-28 07:53:42.838248,122661,USD
INV0000645,V00090,2025-08-28 07:53:42.838248,139333,USD
INV0000646,V00164,2024-08-02 07:53:42.838248,32077,USD
INV0000647,V00232,2025-07-04 07:53:42.838248,28493,USD
INV0000648,V00059,2026-03-10 07:53:42.838248,29396,USD
INV0000649,V00145,2025-08-05 07:53:42.838248,90047,USD
INV0000650,V00045,2025-05-01 07:53:42.838248,8235,USD
INV0000651,V00104,2025-08-08 07:53:42.838248,113477,USD
INV0000652,V00034,2026-01-30 07:53:42.838248,27203,USD
INV0000653,V00236,2026-02-12 07:53:42.838248,68633,USD
INV0000654,V00329,2024-12-27 07:53:42.838248,141604,USD
INV0000655,V00070,2024-12-27 07:53:42.838248,104806,USD
INV0000656,V00218,2025-04-08 07:53:42.838248,41396,USD
INV0000657,V00205,2025-04-07 07:53:42.838248,83939,USD
INV0000658,V00176,2024-12-03 07:53:42.838248,134269,USD
INV0000659,V00219,2024-12-25 07:53:42.838248,21585,USD
INV0000660,V00288,2025-04-15 07:53:42.838248,118947,USD
INV0000661,V00342,2025-05-09 07:53:42.838248,115389,USD
INV0000662,V00005,2024-09-23 07:53:42.838248,131938,USD
INV0000663,V00130,2025-03-21 07:53:42.838248,99666,USD
INV0000664,V00167,2026-04-08 07:53:42.838248,69642,USD
INV0000665,V00333,2026-03-07 07:53:42.838248,134971,USD
INV0000666,V00008,2025-10-18 07:53:42.838248,56261,USD
INV0000667,V00046,2024-11-22 07:53:42.838248,33042,USD
INV0000668,V00129,2024-07-13 07:53:42.838248,84864,USD
INV0000669,V00332,2025-06-12 07:53:42.838248,108728,USD
INV0000670,V00333,2025-06-09 07:53:42.838248,104585,USD
INV0000671,V00344,2025-06-14 07:53:42.838248,120401,USD
INV0000672,V00321,2026-05-04 07:53:42.838248,117883,USD
INV0000673,V00118,2025-05-10 07:53:42.838248,40684,USD
INV0000674,V00166,2026-03-16 07:53:42.838248,89060,USD
INV0000675,V00289,2025-11-09 07:53:42.838248,57652,USD
INV0000676,V00321,2025-01-04 07:53:42.838248,87361,USD
INV0000677,V00115,2025-05-29 07:53:42.838248,109396,USD
INV0000678,V00197,2026-06-18 07:53:42.838248,81401,USD
INV0000679,V00122,2026-02-16 07:53:42.838248,133714,USD
INV0000680,V00206,2025-06-05 07:53:42.838248,68550,USD
INV0000681,V00184,2025-04-20 07:53:42.838248,103580,USD
INV0000682,V00204,2025-07-15 07:53:42.838248,108005,USD
INV0000683,V00329,2026-02-04 07:53:42.838248,34855,USD
INV0000684,V00239,2026-03-05 07:53:42.838248,57376,USD
INV0000685,V00041,2025-01-07 07:53:42.838248,148033,USD
INV0000686,V00235,2024-08-03 07:53:42.838248,149205,USD
INV0000687,V00251,2026-07-02 07:53:42.838248,126011,USD
INV0000688,V00022,2025-09-28 07:53:42.838248,59958,USD
INV0000689,V00216,2026-06-16 07:53:42.838248,81370,USD
INV0000690,V00345,2025-08-29 07:53:42.838248,23129,USD
INV0000691,V00346,2024-11-26 07:53:42.838248,135889,USD
INV0000692,V00197,2025-03-11 07:53:42.838248,84385,USD
INV0000693,V00024,2026-05-12 07:53:42.838248,71238,USD
INV0000694,V00145,2025-09-13 07:53:42.838248,45407,USD
INV0000695,V00083,2024-09-20 07:53:42.838248,103825,USD
INV0000696,V00131,2026-03-11 07:53:42.838248,122720,USD
INV0000697,V00255,2026-02-23 07:53:42.838248,130628,USD
INV0000698,V00048,2026-01-05 07:53:42.838248,110068,USD
INV0000699,V00008,2026-06-15 07:53:42.838248,137805,USD
INV0000700,V00001,2026-01-14 07:53:42.838248,114655,USD
INV0000701,V00017,2025-07-10 07:53:42.838248,14637,USD
INV0000702,V00158,2026-03-07 07:53:42.838248,145746,USD
INV0000703,V00021,2024-10-26 07:53:42.838248,27277,USD
INV0000704,V00146,2026-05-11 07:53:42.838248,70072,USD
INV0000705,V00344,2024-12-24 07:53:42.838248,98063,USD
INV0000706,V00340,2026-02-03 07:53:42.838248,16612,USD
INV0000707,V00075,2025-06-11 07:53:42.838248,109757,USD
INV0000708,V00174,2024-10-23 07:53:42.838248,117841,USD
INV0000709,V00022,2024-10-15 07:53:42.838248,7765,USD
INV0000710,V00338,2025-02-19 07:53:42.838248,72826,USD
INV0000711,V00211,2025-12-20 07:53:42.838248,138870,USD
INV0000712,V00035,2025-10-06 07:53:42.838248,62942,USD
INV0000713,V00017,2025-08-11 07:53:42.838248,103073,USD
INV0000714,V00314,2026-06-02 07:53:42.838248,126389,USD
INV0000715,V00284,2024-12-08 07:53:42.838248,136194,USD
INV0000716,V00108,2024-08-01 07:53:42.838248,95431,USD
INV0000717,V00051,2024-10-22 07:53:42.838248,131555,USD
INV0000718,V00042,2025-09-05 07:53:42.838248,82445,USD
INV0000719,V00349,2024-11-02 07:53:42.838248,27506,USD
INV0000720,V00144,2025-06-28 07:53:42.838248,42139,USD
INV0000721,V00092,2025-06-23 07:53:42.838248,86760,USD
INV0000722,V00321,2025-02-03 07:53:42.838248,124362,USD
INV0000723,V00191,2025-11-13 07:53:42.838248,141607,USD
INV0000724,V00115,2025-11-06 07:53:42.838248,96304,USD
INV0000725,V00115,2025-09-28 07:53:42.838248,30591,USD
INV0000726,V00264,2025-05-29 07:53:42.838248,123606,USD
INV0000727,V00342,2025-05-10 07:53:42.838248,22609,USD
INV0000728,V00158,2026-07-04 07:53:42.838248,16713,USD
INV0000729,V00093,2024-07-30 07:53:42.838248,35168,USD
INV0000730,V00292,2026-05-01 07:53:42.838248,94935,USD
INV0000731,V00334,2026-05-31 07:53:42.838248,33668,USD
INV0000732,V00200,2025-03-13 07:53:42.838248,48084,USD
INV0000733,V00040,2025-01-01 07:53:42.838248,140264,USD
INV0000734,V00134,2024-12-17 07:53:42.838248,149679,USD
INV0000735,V00333,2026-01-31 07:53:42.838248,91766,USD
INV0000736,V00146,2025-10-23 07:53:42.838248,116770,USD
INV0000737,V00043,2025-08-25 07:53:42.838248,65779,USD
INV0000738,V00012,2025-01-13 07:53:42.838248,53352,USD
INV0000739,V00196,2025-08-16 07:53:42.838248,118281,USD
INV0000740,V00184,2026-03-27 07:53:42.838248,12652,USD
INV0000741,V00283,2025-10-10 07:53:42.838248,56727,USD
INV0000742,V00304,2025-08-09 07:53:42.838248,117604,USD
INV0000743,V00345,2026-06-28 07:53:42.838248,6166,USD
INV0000744,V00349,2025-02-02 07:53:42.838248,61307,USD
INV0000745,V00036,2026-06-27 07:53:42.838248,77966,USD
INV0000746,V00297,2026-02-18 07:53:42.838248,21400,USD
INV0000747,V00117,2026-01-07 07:53:42.838248,31673,USD
INV0000748,V00225,2025-07-16 07:53:42.838248,54010,USD
INV0000749,V00288,2025-01-24 07:53:42.838248,90454,USD
INV0000750,V00321,2024-10-31 07:53:42.838248,124944,USD
INV0000751,V00124,2026-05-24 07:53:42.838248,73774,USD
INV0000752,V00311,2025-12-29 07:53:42.838248,133315,USD
INV0000753,V00167,2026-03-10 07:53:42.838248,87157,USD
INV0000754,V00273,2026-03-24 07:53:42.838248,106879,USD
INV0000755,V00173,2026-02-28 07:53:42.838248,107903,USD
INV0000756,V00066,2025-06-28 07:53:42.838248,34945,USD
INV0000757,V00140,2025-10-18 07:53:42.838248,97270,USD
INV0000758,V00090,2026-05-27 07:53:42.838248,50227,USD
INV0000759,V00100,2026-03-28 07:53:42.838248,82973,USD
INV0000760,V00093,2026-05-26 07:53:42.838248,27217,USD
INV0000761,V00289,2025-05-23 07:53:42.838248,40113,USD
INV0000762,V00184,2025-03-08 07:53:42.838248,35896,USD
INV0000763,V00264,2024-11-03 07:53:42.838248,85053,USD
INV0000764,V00155,2025-07-24 07:53:42.838248,52984,USD
INV0000765,V00127,2025-12-12 07:53:42.838248,42056,USD
INV0000766,V00027,2025-09-08 07:53:42.838248,106833,USD
INV0000767,V00111,2026-02-15 07:53:42.838248,41141,USD
INV0000768,V00209,2025-09-13 07:53:42.838248,105587,USD
INV0000769,V00197,2025-11-17 07:53:42.838248,53694,USD
INV0000770,V00187,2026-06-17 07:53:42.838248,145870,USD
INV0000771,V00303,2026-01-26 07:53:42.838248,50412,USD
INV0000772,V00027,2025-11-20 07:53:42.838248,48742,USD
INV0000773,V00297,2024-11-27 07:53:42.838248,80716,USD
INV0000774,V00301,2025-05-25 07:53:42.838248,54046,USD
INV0000775,V00004,2026-04-02 07:53:42.838248,123227,USD
INV0000776,V00075,2025-07-09 07:53:42.838248,19053,USD
INV0000777,V00031,2025-11-15 07:53:42.838248,7512,USD
INV0000778,V00151,2025-01-22 07:53:42.838248,40791,USD
INV0000779,V00168,2026-02-02 07:53:42.838248,105648,USD
INV0000780,V00091,2026-05-06 07:53:42.838248,137497,USD
INV0000781,V00150,2025-08-29 07:53:42.838248,134753,USD
INV0000782,V00131,2025-09-05 07:53:42.838248,133902,USD
INV0000783,V00043,2025-11-19 07:53:42.838248,121353,USD
INV0000784,V00061,2024-09-29 07:53:42.838248,48844,USD
INV0000785,V00201,2025-02-17 07:53:42.838248,13089,USD
INV0000786,V00131,2024-08-09 07:53:42.838248,81569,USD
INV0000787,V00280,2025-02-22 07:53:42.838248,77051,USD
INV0000788,V00350,2025-04-28 07:53:42.838248,145930,USD
INV0000789,V00026,2025-10-18 07:53:42.838248,49094,USD
INV0000790,V00068,2026-01-20 07:53:42.838248,134843,USD
INV0000791,V00251,2024-10-30 07:53:42.838248,138904,USD
INV0000792,V00049,2025-04-07 07:53:42.838248,34938,USD
INV0000793,V00133,2025-07-17 07:53:42.838248,147372,USD
INV0000794,V00066,2024-08-18 07:53:42.838248,147093,USD
INV0000795,V00010,2026-01-17 07:53:42.838248,120701,USD
INV0000796,V00075,2025-09-15 07:53:42.838248,62289,USD
INV0000797,V00113,2026-05-07 07:53:42.838248,31847,USD
INV0000798,V00332,2025-05-07 07:53:42.838248,69888,USD
