invoice_id,vendor_id,invoice_date,invoice_amount,currency,duplicate_payment,invoice_split,shared_bank,vendor_similarity,approval_override,communication,risk_score,risk_level,reason,bank_account,case_id
INV0020889,V00215,2026-05-26 07:53:42.838248,117529,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000883041,CASE00158
INV0020890,V00287,2025-12-06 07:53:42.838248,91380,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000115582,CASE00159
INV0020893,V00016,2025-01-27 07:53:42.838248,92776,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000795612,CASE00160
INV0020909,V00062,2024-07-17 07:53:42.838248,93155,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000611945,CASE00161
INV0020911,V00005,2026-03-24 07:53:42.838248,133800,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000812526,CASE00162
INV0021235,V00106,2025-10-03 07:53:42.838248,99447,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000936587,CASE00163
INV0000130,V00127,2025-05-11 07:53:42.838248,67295,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000387636,CASE00164
INV0020904,V00284,2025-12-08 07:53:42.838248,50924,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000390743,CASE00165
INV0020942,V00119,2025-09-03 07:53:42.838248,135194,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000421517,CASE00166
INV0020972,V00047,2026-03-04 07:53:42.838248,100576,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000757193,CASE00167
INV0020851,V00320,2025-08-10 07:53:42.838248,132888,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000988432,CASE00168
INV0020837,V00325,2025-02-21 07:53:42.838248,116373,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000289179,CASE00169
INV0020865,V00221,2026-04-24 07:53:42.838248,59023,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000656968,CASE00170
INV0020877,V00004,2025-12-25 07:53:42.838248,85881,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000772642,CASE00171
INV0020878,V00064,2026-07-03 07:53:42.838248,50643,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000507746,CASE00172
INV0000176,V00121,2025-07-18 07:53:42.838248,135422,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000225362,CASE00173
INV0020880,V00049,2025-02-03 07:53:42.838248,104860,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000345884,CASE00174
INV0021248,V00231,2025-08-06 07:53:42.838248,119885,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000823846,CASE00175
INV0005761,V00021,2025-02-17 07:53:42.838248,103620,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000745414,CASE00176
INV0005768,V00084,2024-07-10 07:53:42.838248,61148,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000915573,CASE00177
INV0005781,V00034,2025-11-20 07:53:42.838248,132155,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000853240,CASE00178
INV0026153,V00125,2026-03-16 07:53:42.838248,119224,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000338533,CASE00179
INV0005787,V00147,2025-10-07 07:53:42.838248,114994,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000264136,CASE00180
INV0005798,V00227,2025-04-07 07:53:42.838248,81265,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000943718,CASE00181
INV0005801,V00052,2025-03-31 07:53:42.838248,89722,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000501641,CASE00182
INV0026067,V00191,2026-03-17 07:53:42.838248,47414,USD,1,1,0,0,0,1,80,High,"Duplicate Payment, Invoice Splitting, Communication",1000355570,CASE00183
INV0021258,V00275,2025-08-13 07:53:42.838248,60959,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000818987,CASE00184
INV0020818,V00098,2026-02-28 07:53:42.838248,59276,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000745830,CASE00185
INV0020823,V00291,2024-12-06 07:53:42.838248,138892,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000881886,CASE00186
INV0020824,V00341,2025-08-15 07:53:42.838248,102830,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000652530,CASE00187
INV0000159,V00285,2024-11-22 07:53:42.838248,52783,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000666456,CASE00188
INV0027935,V00075,2026-04-18 07:53:42.838248,107107,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000120324,CASE00189
INV0000163,V00148,2024-08-18 07:53:42.838248,57289,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000572387,CASE00190
INV0000166,V00017,2025-11-03 07:53:42.838248,147352,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000631756,CASE00191
INV0000167,V00283,2024-08-13 07:53:42.838248,71404,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000444519,CASE00192
INV0020848,V00271,2025-04-21 07:53:42.838248,131530,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000745558,CASE00193
INV0005819,V00282,2024-09-09 07:53:42.838248,149937,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000714867,CASE00194
INV0005824,V00011,2025-02-26 07:53:42.838248,108684,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000503906,CASE00195
INV0005796,V00107,2026-06-10 07:53:42.838248,113004,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000393243,CASE00196
INV0005536,V00129,2025-11-09 07:53:42.838248,109285,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000768854,CASE00197
INV0005508,V00124,2025-05-13 07:53:42.838248,130198,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000205409,CASE00198
INV0005515,V00333,2025-07-28 07:53:42.838248,106482,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000155164,CASE00199
INV0026161,V00218,2026-04-29 07:53:42.838248,101136,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000148225,CASE00200
INV0005839,V00189,2024-11-18 07:53:42.838248,110054,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000622584,CASE00201
INV0005842,V00337,2026-06-27 07:53:42.838248,137254,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000736565,CASE00202
INV0021271,V00065,2025-04-21 07:53:42.838248,135969,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000859359,CASE00203
INV0021279,V00215,2025-03-04 07:53:42.838248,113016,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000883041,CASE00204
INV0020773,V00136,2024-11-30 07:53:42.838248,133474,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000259097,CASE00205
INV0020781,V00349,2025-03-11 07:53:42.838248,134836,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000175576,CASE00206
INV0020795,V00094,2025-12-03 07:53:42.838248,51971,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000990844,CASE00207
INV0000172,V00017,2025-08-20 07:53:42.838248,119544,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000631756,CASE00208
INV0000189,V00026,2026-03-28 07:53:42.838248,97421,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000808446,CASE00209
INV0027923,V00284,2026-02-15 07:53:42.838248,84148,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000390743,CASE00210
INV0021268,V00228,2025-05-22 07:53:42.838248,111227,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000810526,CASE00211
INV0020805,V00185,2025-07-15 07:53:42.838248,90223,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000844261,CASE00212
INV0020808,V00244,2025-09-04 07:53:42.838248,115459,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000707727,CASE00213
INV0020812,V00261,2025-08-28 07:53:42.838248,70767,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000739717,CASE00214
INV0020717,V00257,2024-11-25 07:53:42.838248,118289,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000576877,CASE00215
INV0020718,V00282,2024-07-21 07:53:42.838248,115778,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000714867,CASE00216
INV0020719,V00307,2025-09-30 07:53:42.838248,106058,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000518098,CASE00217
INV0020698,V00252,2026-06-19 07:53:42.838248,91723,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000591081,CASE00218
INV0020731,V00339,2024-08-30 07:53:42.838248,78891,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000461939,CASE00219
INV0021286,V00179,2026-04-18 07:53:42.838248,144833,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000533321,CASE00220
INV0000203,V00163,2025-07-21 07:53:42.838248,122944,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000127121,CASE00221
INV0020760,V00343,2024-12-13 07:53:42.838248,84471,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000108060,CASE00222
INV0005858,V00076,2026-06-26 07:53:42.838248,79559,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000466960,CASE00223
INV0005872,V00244,2025-02-04 07:53:42.838248,49369,USD,1,1,0,0,0,1,80,High,"Duplicate Payment, Invoice Splitting, Communication",1000707727,CASE00224
INV0005899,V00257,2026-04-09 07:53:42.838248,49753,USD,1,1,0,0,0,1,80,High,"Duplicate Payment, Invoice Splitting, Communication",1000576877,CASE00225
INV0005877,V00100,2024-09-05 07:53:42.838248,65930,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000437960,CASE00226
INV0005878,V00263,2025-03-22 07:53:42.838248,134346,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000780776,CASE00227
INV0026035,V00020,2024-10-18 07:53:42.838248,128032,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000540869,CASE00228
INV0005891,V00330,2026-06-23 07:53:42.838248,116595,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000494468,CASE00229
INV0026168,V00283,2024-11-17 07:53:42.838248,92278,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000444519,CASE00230
INV0026174,V00134,2026-05-07 07:53:42.838248,51645,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000962050,CASE00231
INV0005933,V00126,2025-07-18 07:53:42.838248,85150,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000416950,CASE00232
INV0005934,V00220,2025-03-24 07:53:42.838248,110714,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000551607,CASE00233
INV0005907,V00261,2026-03-28 07:53:42.838248,89511,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000739717,CASE00234
INV0020644,V00096,2026-05-29 07:53:42.838248,57878,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000766459,CASE00235
INV0020661,V00012,2024-12-01 07:53:42.838248,122656,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000367095,CASE00236
INV0020666,V00190,2024-08-18 07:53:42.838248,138061,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000535673,CASE00237
INV0020667,V00222,2024-10-19 07:53:42.838248,80197,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000278240,CASE00238
INV0020672,V00108,2024-09-07 07:53:42.838248,65661,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000682789,CASE00239
INV0020704,V00264,2025-07-22 07:53:42.838248,87610,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000246566,CASE00240
INV0020660,V00118,2025-01-16 07:53:42.838248,135030,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000468900,CASE00241
INV0021313,V00293,2024-12-05 07:53:42.838248,62894,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000573962,CASE00242
INV0021317,V00075,2024-12-10 07:53:42.838248,76776,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000120324,CASE00243
INV0020612,V00238,2025-03-22 07:53:42.838248,132360,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000735863,CASE00244
INV0020621,V00060,2024-12-15 07:53:42.838248,49537,USD,1,1,0,0,0,1,80,High,"Duplicate Payment, Invoice Splitting, Communication",1000413118,CASE00245
INV0020625,V00049,2025-06-07 07:53:42.838248,117225,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000345884,CASE00246
INV0020631,V00271,2025-06-19 07:53:42.838248,140530,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000745558,CASE00247
INV0000234,V00016,2024-11-16 07:53:42.838248,149610,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000795612,CASE00248
INV0000240,V00065,2026-04-25 07:53:42.838248,88106,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000859359,CASE00249
INV0027907,V00213,2026-01-17 07:53:42.838248,68019,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000747453,CASE00250
INV0020640,V00105,2025-10-31 07:53:42.838248,88854,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000611233,CASE00251
INV0020609,V00068,2025-09-07 07:53:42.838248,122247,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000188025,CASE00252
INV0005910,V00114,2025-12-24 07:53:42.838248,81073,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000825391,CASE00253
INV0005915,V00145,2024-11-22 07:53:42.838248,91553,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000792509,CASE00254
INV0026023,V00327,2025-08-17 07:53:42.838248,145222,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000290217,CASE00255
INV0005974,V00132,2026-03-30 07:53:42.838248,61041,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000457256,CASE00256
INV0005983,V00201,2025-12-03 07:53:42.838248,71521,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000344907,CASE00257
INV0026007,V00274,2025-01-30 07:53:42.838248,59657,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000997004,CASE00258
INV0005987,V00116,2025-08-18 07:53:42.838248,130497,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000596249,CASE00259
INV0005478,V00173,2025-06-10 07:53:42.838248,146698,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000531641,CASE00260
INV0025986,V00200,2026-03-17 07:53:42.838248,144153,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000831380,CASE00261
INV0020579,V00307,2025-07-06 07:53:42.838248,144130,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000518098,CASE00262
INV0020582,V00268,2025-09-15 07:53:42.838248,105418,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000803055,CASE00263
INV0000243,V00003,2025-06-24 07:53:42.838248,140622,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000172792,CASE00264
INV0000250,V00062,2025-06-02 07:53:42.838248,47458,USD,1,1,0,0,0,1,80,High,"Duplicate Payment, Invoice Splitting, Communication",1000611945,CASE00265
INV0020586,V00267,2025-08-13 07:53:42.838248,127684,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000507524,CASE00266
INV0020597,V00225,2024-07-30 07:53:42.838248,142991,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000343467,CASE00267
INV0020600,V00216,2024-09-07 07:53:42.838248,81911,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000203225,CASE00268
INV0020603,V00273,2025-07-24 07:53:42.838248,111241,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000564920,CASE00269
INV0020607,V00067,2026-03-03 07:53:42.838248,123792,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000513160,CASE00270
INV0006025,V00323,2024-10-05 07:53:42.838248,126374,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000946432,CASE00271
INV0006028,V00249,2025-05-28 07:53:42.838248,53669,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000970813,CASE00272
INV0006031,V00134,2025-10-21 07:53:42.838248,103180,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000962050,CASE00273
INV0006034,V00209,2024-11-19 07:53:42.838248,55092,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000592296,CASE00274
INV0006036,V00079,2026-06-29 07:53:42.838248,104433,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000751517,CASE00275
INV0006037,V00306,2025-01-05 07:53:42.838248,80255,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000533914,CASE00276
INV0006038,V00043,2024-11-27 07:53:42.838248,78128,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000970914,CASE00277
INV0006043,V00288,2026-06-21 07:53:42.838248,72988,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000717457,CASE00278
INV0026185,V00268,2025-04-06 07:53:42.838248,116226,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000803055,CASE00279
INV0006054,V00062,2025-02-04 07:53:42.838248,80678,USD,1,0,0,0,1,1,80,High,"Duplicate Payment, Communication, Approval Override",1000611945,CASE00280
